Ortholog Group ID,Drosophila ananassae,Drosophila simulans,Drosophila yakuba,Drosophila suzukii,Drosophila miranda,Drosophila mauritiana,Drosophila sechellia,Drosophila santomea,Drosophila melanogaster
14535at7215,LOC6497929,LOC6732576,LOC6529494,LOC108021191,LOC108162728,LOC117143950,LOC6614446,LOC120445529,BcDNA:GH16758
14541at7215,LOC6496726,LOC6730762,LOC6526613,LOC108021183,LOC108161716,LOC117136001,LOC6613143,LOC120446872,Tnpo-SR
14545at7215,LOC6498644,LOC6731919,LOC6527219,LOC108008392,LOC108162802,LOC117135843,LOC6612095,LOC120458721,Dmel\CG12253
14571at7215,LOC6506648,LOC6739640,LOC6533895,LOC108011738,LOC108151335,LOC117141014,LOC6605451,LOC120448317,anon-WO0172774.52
14580at7215,LOC6505845,LOC6727984,LOC6537200,LOC108006436,LOC108156296,LOC117143277,LOC6606279,LOC120454344,mRpL9
14586at7215,LOC6493515,LOC27208654,LOC6533326,LOC108005763,LOC108150796,LOC117139046,LOC6611153,LOC120448529,ppk26
14589at7215,LOC6507735,LOC6737246,LOC6532747,LOC108013085,LOC108153556,LOC117139613,LOC6604845,LOC120448144,Dscam4
14590at7215,LOC6495109,LOC6735359,LOC6530827,LOC108019633,LOC108160043,LOC117138389,LOC6610049,LOC120444719,Dmel\CG11788
145at7215,LOC6503298,LOC6730734,LOC6526589,LOC108021015,LOC108162287,LOC117150148,LOC6613119,LOC120458296,ND-B17.2
14604at7215,LOC6501719,LOC6729731,LOC6538401,LOC108014078,LOC108156485,LOC117142769,LOC6617038,LOC120453697,Dmel\CG6154
14607at7215,LOC6507022,LOC6738313,LOC6539474,LOC108018816,LOC108153245,LOC117139673,LOC6605945,LOC120447890,Pdh
14637at7215,LOC6501650,LOC6729376,LOC6538751,LOC108020606,LOC108154976,LOC117142682,LOC6607712,LOC120451657,beta-PheRS
14638at7215,LOC6498489,LOC6730856,LOC6526713,LOC108007124,LOC108163535,LOC117151061,LOC6613239,LOC120453449,Dmel\CG15412
14652at7215,LOC6506602,LOC27206282,LOC6533034,LOC108014461,LOC108151066,LOC117139244,LOC6610852,LOC120449231,dYOD1
14665at7215,LOC6507858,LOC6738517,LOC6534277,LOC108010489,LOC108151255,LOC117140686,LOC6606137,LOC120450598,Dmel\CG5577
14713at7215,LOC6498508,LOC6731224,LOC6527081,LOC108021105,LOC108162846,LOC117135186,LOC6613638,LOC120448810,152078_at
14723at7215,LOC6503401,LOC6739767,LOC6538701,LOC108006403,LOC108157140,LOC117144883,LOC6607762,LOC120454302,Dmel\CG13623
14730at7215,LOC6506524,LOC6736722,LOC6532907,LOC108011874;LOC108020046,LOC108153159,LOC117139144,LOC6610719,LOC120449055,Chd64
14743at7215,LOC6499739,LOC6729045,LOC6537690,LOC108011328,LOC108156243,LOC117144082,LOC6607372,LOC120453074,CDC40
14749at7215,LOC6505660,LOC6727516,LOC6535622,LOC108020122,LOC108157467,LOC117143123,LOC6613707,LOC120453284,Sgsh
14750at7215,LOC6504566,LOC6731650,LOC6527876,LOC108009378,LOC108161788,LOC117139382,LOC6611830,LOC120453958,Dmel\CG4382
14766at7215,LOC6503029,LOC6725686,LOC6525012,LOC108016650,LOC108164677,LOC117148210,LOC6619876,LOC120456831,Dmel\CG11699
14807at7215,LOC6507154,LOC6737701,LOC6533763,LOC108010715,LOC108152506,LOC117139683,LOC6605321,LOC120449359,Dmel\CG11658
14852at7215,LOC6493527,LOC6739653,Dyak\GE22810,LOC108014634,LOC108151250,LOC117142090,LOC6605869,LOC120447981,Dmel\CG13074
14857at7215,LOC6503665,LOC6725427,LOC6525343,LOC108018932,LOC108165027,LOC117148342,LOC6620177,LOC120456213,Gbeta5
14865at7215,LOC6498163,LOC6739257,LOC6530320,LOC108018321,LOC108163245,LOC117143055,LOC6618187,LOC120447122,Fs(2)Ket
14923at7215,LOC6506897,LOC6736553,LOC6533442,LOC108007104,LOC108151331,LOC117141461,LOC6610546,LOC120450165,CG2159
14935at7215,LOC6507315,LOC6737121,LOC6533305,LOC108005908,LOC108152067,LOC117141674,LOC6611130,LOC120447606,qm
14941at7215,LOC6501288,LOC27208103,LOC6535892,LOC108018378,LOC108155683,LOC117142963,LOC6620054,LOC120452867,Bdbt
1494at7215,LOC6499724,LOC6729614,LOC6538518,108015729,LOC108155047,LOC117145710,LOC6619725,LOC120453529,ND-49L
14961at7215,LOC6499652,LOC6728526,LOC6536632,LOC108006024,LOC108155407,LOC117142786,LOC6606831,LOC120452090,Irbp
14994at7215,LOC6507472,LOC27206271,LOC6532463,LOC108013244,LOC108153135,LOC117141823,LOC6610417,LOC120450398,Dmel\CG12025
1502at7215,LOC6501920,LOC6725471,LOC6525280,LOC108015403,LOC108162969,LOC117146566,LOC6619842,LOC120455280,CAH3
15041at7215,LOC6506794,LOC6738261,LOC6535092,LOC108007469,LOC108151282,LOC117140519,LOC6605891,LOC120448965,LD24073p
1505at7215,LOC6503762,LOC6724888,LOC6523962,LOC108016779,LOC108154538,LOC117146625,LOC6616040,LOC120457073,Pgam5
1513at7215,LOC6506935,LOC6738967,LOC6534686,LOC108012399,LOC108153196,LOC117139829,LOC6616413,LOC120448478,Ilk
15241at7215,LOC6501799,LOC6726120,LOC6539987,LOC108006310,LOC108163688,LOC117147623,LOC6617906,LOC120457228,Dmel\CG3632
15262at7215,LOC6500913,LOC6728674,LOC6536486,LOC108013927,LOC108153980,LOC117146040,LOC6606984,LOC120450837,tws
15273at7215,LOC6499068,LOC6729997,LOC6538106,LOC108007213,LOC108156317,LOC117144419,LOC6612642,LOC120452389,CG11837
15293at7215,LOC6504938,LOC6725120,LOC6524209,LOC108016982,LOC108160461,LOC117147768,LOC6612474,LOC120455889,Pdha
15438at7215,LOC6497524,LOC6732776,LOC6529674,LOC108013394,LOC108163290,LOC117135219,LOC6614649,LOC120446826,CG10561-RA
15558at7215,LOC6506964,LOC6737295,LOC6532703,LOC108013534,LOC108151105,LOC117142084,LOC6604890,LOC120448453,se
15564at7215,LOC6504094,LOC6725845,LOC6524587,LOC108005315,LOC108154583,LOC117148860,LOC6618650,LOC120456003,comt
15631at7215,LOC6496323,LOC6735999,LOC6531967,LOC108008480,LOC108158750,LOC117135485,LOC6613004,LOC120444483,tsr
15653at7215,LOC6503849,LOC6726274,LOC6525699,LOC108016942,LOC108152937,LOC117146893,LOC6618103,LOC120455977,IntS2
15660at7215,LOC6496472,LOC6736094,LOC6532079,LOC108008638,LOC108159536,LOC117136337,LOC6618842,LOC120444505,Dmel\CG13587
15661at7215,LOC6496626,LOC6733266,LOC6528321,LOC108017817,LOC108159935,LOC117138095,LOC6607890,LOC120443954,Dmel\CG9436
15670at7215,LOC6494461,LOC6735658,LOC6530525,LOC108008438,LOC108159629,LOC117138643,LOC6615474,LOC120447190,Dmel\CG2921
15706at7215,LOC6503192,LOC6726451,LOC6525185,LOC108015119,LOC108164700,LOC117146436,LOC6615000,LOC120455359,Idh3a
15744at7215,LOC6504791,LOC6724836,LOC6523874,LOC108015298,LOC108152874,LOC117146473,LOC6615936,LOC120456375,EG:BACR7A4.8
1574at7215,LOC6501510,LOC6729280,LOC6537934,LOC108014249,LOC108154670,LOC117144415,LOC6607623,LOC120451523,udt
15750at7215,LOC6505260,123327344,LOC6524655,LOC108013683,LOC108154149,LOC117146757,LOC6618456,LOC120456874,Rtc1
15779at7215,LOC6500096,LOC6727069,LOC6536064,LOC108017123;LOC108017124,LOC108155765,LOC117143380,LOC6614227,LOC120453377,Obp84a
15784at7215,LOC6498347,LOC6731554,LOC6527776,LOC108007870,LOC108164024,LOC117135330,LOC6611737,LOC120458571,Trs23
157at7215,LOC6498960,LOC6728110,LOC6537323,LOC108007269,LOC108156083,LOC117144750,LOC6606411,LOC120451542,RpII15
15822at7215,LOC6502640,LOC6727739,LOC6536654,LOC108019319,LOC108154874,LOC117145061,LOC6616789,LOC120451911,CG5233
15853at7215,LOC6501084,LOC6740248,LOC6537792,LOC108005982,LOC108156199,LOC117145297,LOC6607479,LOC120453632,Dmel\CG6972
15860at7215,LOC6502186,LOC6725971,LOC6524763,LOC108005277,LOC108155857,LOC117146388,LOC6619572,LOC120455824,Dmel\CG9512
15865at7215,LOC6500137,LOC6727403,LOC6535739,LOC108015969,LOC108155891,LOC117142246,LOC6619026,LOC120451603,ninaE
15941at7215,LOC6504594,LOC6726055,LOC6524865,LOC108018961,LOC108165033,LOC117147375,LOC6619959,LOC120455962,Dmel\CG8191
15979at7215,LOC6504241,LOC6732064,LOC6527356,LOC108021394,LOC108161805,LOC117138196,LOC6617715,LOC120455903,ThrRS
15992at7215,LOC6501692,LOC6726770,LOC6535370,LOC108006954,LOC108157352,LOC117143724,LOC6613908,LOC120451412,Rgp1
16008at7215,LOC6495364,LOC27206165,LOC6530100,LOC108009923,LOC108160348,LOC117138676,LOC6608851,LOC120444579,Lac
1607at7215,LOC6494886,LOC6734436,LOC6530338,LOC108010106,LOC117188203,LOC117136375,LOC6609094,LOC120445373,O-fut1
16112at7215,LOC6503928,LOC6730969,LOC6526829,LOC108021442,LOC108163507,LOC117142810,LOC6613348,LOC120458783,ND-B8
16148at7215,LOC6495138,LOC6734080,LOC6530200,LOC108010183,LOC108158627,LOC117136625,LOC6608749,LOC120445890,RpIII128
16176at7215,LOC26515299,LOC27207710,LOC26535661,LOC108011112,LOC108162375,LOC117147321,LOC116801945,LOC120455699,Dmel\CG9784
16178at7215,LOC6504747,LOC6725226,LOC6525489,LOC108011136,LOC108154350,LOC117148788,LOC6612338,LOC120456699,Dmel\CG4020
16205at7215,LOC6501508,LOC6729284,LOC6537938,LOC108011901,LOC108154667,LOC117142587,LOC6607627,LOC120450967,tst
16270at7215,LOC6507474,LOC6736429,LOC6532468,LOC108012489,LOC108153215,LOC117140629,LOC6610422,LOC120449382,Tmhs
16300at7215,LOC6499295,LOC6727234,Dyak\GE11223;Dyak\GE25709,LOC108014424,LOC108156605,LOC117143063,LOC6620052,LOC120450777,Dmel\CG5793
16340at7215,LOC6499422,LOC6728489,LOC6537412,LOC108011717,LOC108155221,LOC117143010,LOC6606792,LOC120452794,CG18476
16363at7215,LOC6493216,LOC6738868,LOC6534775,LOC108013071,LOC108152049,LOC117138989,LOC6616316,LOC120447953,Dmel\CG5955
16381at7215,LOC6499124,LOC6728905,LOC6536242,LOC108007985,LOC108155908,LOC117144347,LOC6607235,LOC120452809,p
16389at7215,LOC6506424,LOC6737148,LOC6533332,LOC108005841,LOC108151603,LOC117141375,LOC6611159,LOC120449703,Cyp4d8
163at7215,LOC6505299,LOC6725031,LOC6524305,LOC108019038,LOC108164573,LOC117147672,LOC6612576,LOC120456077,Ilp7
16453at7215,LOC6503027,LOC6725248,LOC6523993,LOC108004771,LOC108165053,LOC117148182,LOC6612315,LOC120456706,Tsp5D
1647at7215,LOC6501616,LOC6727863,LOC6537078,LOC108014829,LOC108157323,LOC117142741,LOC6606153,LOC120451937,Bin1
16535at7215,LOC6499106,LOC6729490,LOC6538637,LOC108017313,LOC108154720,LOC117142315,LOC6607828,LOC120451501,BEST:LD10347
16588at7215,LOC6499313,LOC6727824,LOC6537040,LOC108004952,LOC108155103,LOC117145018,LOC6616884,LOC120452309,mRpS33
1660at7215,LOC6494957,LOC6735558,LOC6530628,LOC108008775,LOC108158220,LOC117138615,LOC6615374,LOC120445116,Dmel\CG17974
16613at7215,LOC6498666,LOC27206544,LOC6526940,LOC108017847,LOC108164294,LOC117135304,LOC6611537,LOC120444020,Dmel\CG6055
16623at7215,LOC6497226,LOC6730817,LOC6526675,LOC108015114,LOC108162262,LOC117135305,LOC6613200,LOC120444110,FASN1
16629at7215,LOC6505240,LOC6725448,LOC6525308,LOC108004558,LOC108165043,LOC117148873,LOC6619810,LOC120455269,Dmel\CG15347
1665at7215,LOC6492934,LOC27208892,LOC6532253,LOC108013417,LOC108152028,LOC117139936,LOC6610201,LOC120449826,BcDNA:LD06317
16669at7215,LOC6493092,LOC27206259,LOC6533418,LOC108007153,LOC108151506,LOC117139840,LOC6610573,LOC120450080,Asciz
16686at7215,LOC6506749,LOC6738901,LOC6539757,LOC108012840,LOC108151658,LOC117138962,LOC6616350,LOC120450453,Dmel\CG4042
16711at7215,LOC6499919,LOC6727735,LOC6537436,LOC108020797,LOC108157282,LOC117143959,LOC6616785,LOC120454477,Dmel\CG31267
16727at7215,LOC6505579,LOC6730281,LOC6538948,LOC108012166,LOC108154264,LOC117145224,LOC6612924,LOC120453353,Cyp4c3
16765at7215,LOC6499589,LOC6729696,LOC6538436,LOC108016306,LOC108157590,LOC117144937,LOC6617003,LOC120452097,E(spl)mdelta-HLH
16818at7215,LOC6497653,LOC6732691,LOC6529593,LOC108021541,LOC108162695,LOC117139803,LOC6614566,LOC120445324,Cyp310a1
16838at7215,LOC6507647,LOC6736697,LOC6532880,LOC108011842,LOC108153462,LOC117141362,LOC6610692,LOC120448258,Dmel\CG14985
16862at7215,LOC6507761,LOC6737429,LOC6532561,LOC108013159,LOC108151243,LOC117141578,LOC6605035,LOC120450226,ghi
16913at7215,LOC6506620,LOC6736894,LOC6533078,LOC108011429,LOC108150910,LOC117141618,LOC6610892,LOC120450458,Alp9
16917at7215,LOC6506298,LOC6731029,LOC6527610,LOC108020961,LOC108161963,LOC117139020,LOC6613415,LOC120456902,mRpL28
16923at7215,LOC6504826,LOC6731582,LOC6527805,LOC108019129,LOC108163701,LOC117148980,LOC6611763,LOC120456637,Dmel\CG31886
16932at7215,LOC6502324,LOC6726134,LOC6524966,LOC108006274,LOC108162977,LOC117147362,LOC6617932,LOC120455814,TH1
16934at7215,LOC6500132,LOC6727396,LOC6535746,LOC108015568,LOC108154391,LOC117144131,LOC6619018,LOC120452190,Dmel\CG4465
16935at7215,LOC6497647,LOC6732703,LOC6529602,LOC108013922,LOC108161727,LOC117140361,LOC6614576,LOC120444694,Dmel\CG10383
16969at7215,LOC6493000,LOC6736614,LOC6532796,LOC108007082,LOC108153639,LOC117140985,LOC6610608,LOC120450004,ckd
16978at7215,LOC26514817,LOC27207409,LOC26534987,LOC108010501,LOC108152404,LOC117140269,LOC116801298,LOC120447692,Dmel\CG7460
16997at7215,LOC6495043,LOC6735416,LOC6530769,LOC108008380,LOC108158623,LOC117137152,LOC6610105,LOC120444419,maf-S
1701at7215,LOC6500545,LOC6728788,LOC6536362,LOC108016111,LOC108157579,LOC117144839,LOC6607109,LOC120453351,GstZ2
17054at7215,LOC6494187,LOC6727878,LOC6537098,LOC108014555,LOC108156168,LOC117144965,LOC6606173,LOC120453656,cg10407
17063at7215,LOC6497979,LOC6730536,LOC6526388,LOC108006048,LOC108162831,LOC117135232,LOC6617344,LOC120458232,l(2)10685
17095at7215,LOC6506799,LOC6728578,LOC6536578,LOC108011177,LOC108153718,LOC117143732,LOC6606890,LOC120451947,Tengl4
17114at7215,LOC6493503,LOC6738095,LOC6534154,LOC108013431,LOC108152959,LOC117139822,LOC6605722,LOC120448923,Reck
17115at7215,LOC6498130,LOC27206647,LOC6526922,LOC108020434,LOC108162229,LOC117140856,LOC6611554,LOC120455241,Tep3
17124at7215,LOC6493262,LOC6738166,LOC6539552,LOC108011372;LOC108011379,LOC108150875,LOC117141861,LOC6605796,LOC120448037,mrn
17151at7215,LOC6507800,LOC6737903,LOC6533962,LOC108006710,LOC108152571,LOC117140651,LOC6605524,LOC120448862,Adk2
17153at7215,LOC6501638,LOC27207186,LOC6538195,LOC108014823,LOC108154899,LOC117144649,LOC6618742,LOC120451309,Dmel\CG4849
1721at7215,LOC6498920,LOC6729741,LOC6538391,LOC108020307,LOC108157208,LOC117143317,LOC6617049,LOC120453483,Dmel\CG5447
17232at7215,LOC6500068,LOC6727121,LOC6536013,LOC108007945,LOC108154327,LOC117144375,LOC6614285,LOC120452170,Dmel\CG18746
17234at7215,LOC6499032,LOC6728147,LOC6537362,LOC108015937,LOC108157617,LOC117145035,LOC6606447,LOC120451107,Npc2b
17240at7215,LOC6499388,LOC6730313,LOC6538978,LOC108010862,LOC108154623,LOC117145805,LOC6612956,LOC120452100,Zwilch
17257at7215,LOC6507155,LOC6737700,LOC6533762,LOC108010702,LOC108152503,LOC117139682,LOC6605320,LOC120448434,Dnai2
17296at7215,LOC6499014,LOC6730143,LOC6537971,LOC108015483,LOC108154957,LOC117145193,LOC6612782,LOC120452989,eIF2Balpha
17323at7215,LOC6497685,LOC6726067,LOC6524877,LOC108019147,LOC117186162,LOC117147311,LOC6619974,LOC120455737,Rpc160
17339at7215,LOC6496492,LOC6739315,LOC6528519,LOC108019627,LOC108160300,LOC117136402,LOC116800376,LOC120458786,Odc1
17379at7215,LOC6502209,LOC6724896,120321481,LOC108016670,LOC108152533,LOC117146992,LOC6616049,LOC120456388,mRpL16
17382at7215,LOC6506874,CG9273,LOC6529265,LOC108009605,LOC108162243,LOC117135706,LOC6618222,LOC120457707,RPA2
17392at7215,LOC6507881,LOC6737649,LOC6533696,LOC108015893,LOC108165336,LOC117141710,LOC6605257,LOC120448650,Dmel\CG7573
17395at7215,LOC6493877,LOC6739677,LOC6535216,LOC108014505,LOC108154925,LOC117141683,LOC6620126,LOC120448526,CkIIalpha
17399at7215,LOC6499927,LOC6728697,LOC6536464,LOC108013909,LOC108156773,LOC117143224,LOC6607007,LOC120454453,CG11722
17401at7215,LOC6499675,LOC6727714,LOC26535518,LOC108020824,LOC108154410,LOC117144188,LOC6616760,LOC120452763,Dmel\CG34279
17406at7215,LOC6505456,LOC6731667,LOC6527893,LOC108021360,LOC108162245,LOC117139972,LOC6611848,LOC120456111,zf30C
17471at7215,LOC6500022,LOC6728401,LOC6536781,LOC108017409,LOC108157720,LOC117145573,LOC6606707,LOC120453670,Dmel\CG3942
17498at7215,LOC6504253,LOC6725638,LOC6525521,LOC108006282,LOC108153391,LOC117148213,LOC6620297,LOC120456918,sicily
17509at7215,LOC6503682,Dsim\GD24578,LOC6525374,LOC108004653,LOC108153940,LOC117148567,LOC6620262,LOC120456185,l(1)G0193
17511at7215,LOC6500995,LOC6726694,LOC6535295,LOC108011635,LOC108155516,LOC117143044,LOC6613831,LOC120452479,anon-WO0118547.308
17523at7215,LOC6507719,LOC6736831,LOC6533020,LOC108014446,LOC108153309,LOC117140806,LOC6610836,LOC120448533,Dnah3
17567at7215,LOC6506838,LOC6738464,LOC6534327,LOC108004795,LOC108153612,LOC117139752,LOC6606089,LOC120449610,SecCl
17578at7215,LOC6502903,LOC27209281,LOC6525194,LOC108015372,LOC108162216,LOC117146654,LOC6614989,LOC120455070,mRpS14
17579at7215,LOC6493352,LOC6737217,LOC6533404,LOC108012662,LOC108151987,LOC117140650,LOC6604819,LOC120448371,mRpL36
17596at7215,LOC6505362,LOC6731603,LOC6527831,LOC108013104,LOC108161695,LOC117150423,LOC6611784,LOC120458882,Or30a
17597at7215,LOC6500867,LOC6728278,LOC6536897,LOC108011576,LOC108154176,LOC117145427,LOC6606586,LOC120454367,dMEMO
17642at7215,LOC6500959,LOC6728894,LOC6536254,LOC108007971,LOC108155015,LOC117142215,LOC6607223,LOC120454572,Dmel\CG8112
17672at7215,LOC6506012,LOC6730093,LOC6538011,LOC108015446,LOC108155911,LOC117142304,LOC6612736,LOC120451225,IntS11
17684at7215,LOC26514008,LOC27207737,LOC6534128,LOC108013414,LOC108152796,LOC117141807,LOC6605693,LOC120448346,Mgat4a
17739at7215,LOC6493313,LOC6739618,LOC6533107,LOC108011431,LOC108153751,LOC117141659,LOC6610920,LOC120447924,Tektin-C
1773at7215,LOC6498036,LOC6731494,LOC6527708,LOC108005456,LOC108162195,LOC117149367,LOC6611670,LOC120443783,Wdr82
17747at7215,LOC6505477,LOC27208546,LOC6523760,LOC108020375,LOC108164456,LOC117146266,LOC6620107,LOC120454897,CaMKII
17776at7215,LOC6503293,LOC6730735,LOC6526590,LOC108021176,LOC108162286,LOC117141052,LOC6613120,LOC120448879,Arpc5
17809at7215,LOC6502169,LOC6725863,LOC6524610,LOC108005459,LOC108164613,LOC117147862,LOC6618675,LOC120456426,Dmel\CG1673
17824at7215,LOC6493504,LOC6738093,LOC6534152,LOC108013460,LOC108153060,LOC117140789,LOC6605720,LOC120448992,mRpL39-RA
17844at7215,LOC6499544,LOC6727629,LOC6535496,LOC108014812,LOC108154950,LOC117142237,LOC6616669,LOC120453626,DNaseII
17857at7215,LOC6506144,LOC6739669,LOC6535117,LOC108017633,LOC108153057,LOC117139303,LOC6616519,LOC120450570,P5CDh1
17906at7215,LOC6503106,LOC6725642,LOC6525081,LOC108021834,LOC108151664,LOC117147516,LOC6617619,LOC120456988,Dmel\CG1537
17910at7215,LOC6499639,LOC6727141,LOC6535994,LOC108011785,LOC108154852,LOC117142571,LOC6614303,LOC120450761,Prat
1795at7215,LOC6507876,LOC6737640,LOC6533685,LOC108015912,LOC108152799,LOC117140402,LOC6605246,LOC120448774,CT23219
17967at7215,LOC6504477,LOC6725664,LOC6525042,LOC108004690,LOC108152970,LOC117147358,LOC6617655,LOC120455407,GCS1
17981at7215,LOC6496877,LOC6731914,LOC6527215,LOC108021553,LOC108162890,LOC117148520,LOC6612091,LOC120458121,abo
17984at7215,LOC6503326,LOC6724744,LOC6523765,LOC108020396,LOC108164448,LOC117146331,LOC6620113,LOC120454868,Cals
17997at7215,LOC6500964,LOC6728888,LOC6536261,LOC108007961,LOC108155018,LOC117144842,LOC6607216,LOC120453446,Dmel\CG8159
1804at7215,LOC6503979,LOC27207085,LOC6525369,LOC108004745,LOC108163310,LOC117148569,LOC6620267,LOC120456199,sn
18083at7215,LOC6506118,LOC6737979,LOC6534041,LOC108013129,LOC108153130,LOC117139496,LOC6605606,LOC120448271,Hml
18098at7215,LOC6507015,LOC6736593,LOC6532777,LOC108007086,LOC108150963,LOC117141278,LOC6610588,LOC120449794,Dmel\CG32276
18177at7215,LOC6497374,LOC6732987,LOC6530322,LOC108021061,LOC108164162,LOC117143079,LOC6618185,LOC120447123,CarT
1817at7215,LOC6506735,LOC6739652,LOC6539623,LOC108013768,LOC108151878,LOC117141036,LOC6605843,LOC120449566,Dmel\CG10516
18190at7215,LOC6497365,LOC6732565,LOC6529507,LOC108019511,LOC108161941,LOC117138982,LOC6614435,LOC120447088,Cse1
18210at7215,LOC6507485,LOC6736468,LOC6532504,LOC108013597,LOC108152445,LOC117140447,LOC6610457,LOC120450112,ACXD
18219at7215,LOC6504703,LOC6724841,LOC6523881,LOC108015157,LOC108152386,LOC117146465,LOC6615943,LOC120457160,EG:103E12.3
18223at7215,LOC6496875,LOC6731918,LOC6527218,LOC108021354,LOC108163444,LOC117135107,LOC6612094,LOC120458195,piwi
18230at7215,LOC6498161,LOC6732979,LOC6530328,LOC108021037,LOC108163389,LOC117143073,LOC6618180,LOC120445003,IKKepsilon
18253at7215,LOC6500562,LOC6730328,LOC6538993,118878093,LOC108154018,LOC117145873,LOC6612972,LOC120453923,ppk24
18303at7215,LOC6505570,LOC6730265,LOC6538930,LOC108008040,LOC108156032,LOC117143615,LOC6612907,LOC120452940,Dmel\CG15543
18325at7215,LOC6506145,LOC6739076,LOC6535115,LOC108017610,LOC108153263,LOC117141170,LOC6616517,LOC120450571,FBXL12
18344at7215,LOC6506780,LOC6738837,Dyak\GE22752,LOC108005796,LOC108152723,LOC117140318,LOC6616285,LOC120449597,DNApol-alpha60-RA
1836at7215,LOC6503545,LOC6732543,LOC6529529,LOC108014671,LOC108163300,LOC117135205,LOC6614411,LOC120444515,Cyt-c-p
18373at7215,LOC6506329,LOC6731215,LOC6527089,LOC108006474,LOC108163014,LOC117150246,LOC6613629,LOC120458676,HemK1
18431at7215,LOC6498018,LOC6732783,LOC6529681,LOC108017943,LOC108161929,LOC117135197,LOC6614656,LOC120446711,l(2)37Cg
1843at7215,LOC6507960,LOC6729513,LOC6538614,LOC108006611,LOC108155954,LOC117143199,LOC6619628,LOC120451822,beta4GalT7
18476at7215,LOC6504176,LOC6725061,LOC6524272,LOC108019193,LOC108164611,LOC117146932,LOC6612543,LOC120456050,Cmtr1
1848at7215,LOC6493623,LOC6738688,LOC6534946,LOC108010684;LOC108017032,LOC108151166,LOC117139361,LOC6619353,LOC120447580,Dmel\CG9449
18523at7215,LOC6502271,LOC6725750,LOC6523983,LOC108005375,LOC108153574,LOC117148947,LOC6620313,LOC120457389,Usp7
18549at7215,LOC6505836,LOC6728725,LOC6536431,LOC108016218,LOC108156553,LOC117142479,LOC6607040,LOC120450920,CG9471
18555at7215,LOC6495437,LOC6733532,LOC6528591,LOC108019644,LOC108160346,LOC117136294,LOC6608177,LOC120458376,Cyp4ad1
18577at7215,LOC6502246,LOC6740058,LOC6525979,LOC108015383,LOC108163841,LOC117147702,LOC6617516,LOC120456316,Naxe
18615at7215,LOC6497247,LOC6733091,LOC6529202,LOC108015497,LOC108162642,LOC117144752,LOC6619307,LOC120444929,eEF2
18617at7215,LOC6500648,LOC6727532,LOC6535607,LOC108014888,LOC108156360,LOC117144910,LOC6613722,LOC120453184,PGS1
18624at7215,LOC6498288,LOC6732852,LOC6529745,LOC108009284,LOC108161341,LOC117150733,LOC6614723,LOC120445405,PCNA2
18635at7215,LOC6505657,LOC6727509,LOC6535630,LOC108020112,LOC108156401,LOC117143299,LOC6620701,LOC120451827,Smu1
18643at7215,LOC6500341,LOC6729572,LOC6538555,LOC108007936,LOC108154698,LOC117142988,LOC6619689,LOC120450737,Dmel\CG11857
18657at7215,LOC6500036,LOC6726800,LOC6535401,LOC108011236,LOC108156942,LOC117144333,LOC6613939,LOC120454548,Dmel\CG1172
18687at7215,LOC6497957,LOC6731082,LOC6528149,LOC108015462,LOC108161836,LOC117140202,LOC6613485,LOC120451907,cl
186at7215,LOC6497085,LOC6732251,LOC6527548,LOC108021002,LOC108163775,LOC117142499,LOC6611196,LOC120454991,CAH1
